Test.ID,Valve.ID,Valve.Rev,Fluid,Time.Between.Actuations_hr,Plunger.Age,Coil.Age,Voltage,Seal.Type,Seal.Age,Response.Time_ms
STOT112,P45B,Old,F,24,New,New,30,A,New,10.4
STOT112,P45B,Old,F,24,New,New,30,A,New,10.8
STOT112,P45B,Old,F,24,New,New,30,A,New,10.4
STOT112,P45B,Old,F,24,New,New,30,A,New,10.4
STOT112,P45B,Old,F,24,New,New,30,A,New,10.8
STOT112,P45B,Old,F,24,New,New,30,A,New,10.4
STOT112,P45B,Old,F,24,New,New,30,A,New,10.4
STOT112,P45B,Old,F,24,New,New,30,A,New,10.4
STOT112,P45B,Old,F,24,New,New,30,A,New,9.6
STOT112,P45B,Old,F,24,New,New,30,A,New,10.4
STOT112,P45B,Old,F,24,New,New,30,A,New,12
STOT112,P45B,Old,F,24,New,New,30,A,New,11.6
STOT112,P45B,Old,F,24,New,New,30,A,New,10.4
STOT113,P46A,Old,F,24,New,New,30,A,New,13.2
STOT113,P46A,Old,F,24,New,New,30,A,New,10.4
STOT113,P46A,Old,F,24,New,New,30,A,New,10.8
STOT113,P46A,Old,F,24,New,New,30,A,New,10.4
STOT113,P46A,Old,F,24,New,New,30,A,New,10.4
STOT113,P46A,Old,F,24,New,New,30,A,New,10.4
STOT113,P46A,Old,F,24,New,New,30,A,New,11.6
STOT113,P46A,Old,F,24,New,New,30,A,New,9.6
STOT113,P46A,Old,F,24,New,New,30,A,New,10.8
STOT113,P46A,Old,F,24,New,New,30,A,New,10
STOT113,P46A,Old,F,24,New,New,30,A,New,9.6
STOT113,P46A,Old,F,24,New,New,30,A,New,11.2
STOT113,P46A,Old,F,24,New,New,30,A,New,8.8
STOT113,P46A,Old,F,24,New,New,30,A,New,10
STOT113,P46A,Old,F,24,New,New,30,A,New,9.6
STOT113,P46A,Old,F,24,New,New,30,A,New,10.4
STOT113,P46A,Old,F,24,New,New,30,A,New,10.4
STOT113,P46A,Old,F,24,New,New,30,A,New,10
STOT113,P46A,Old,F,24,New,New,30,A,New,9.2
STOT113,P46A,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,9.6
STOT114,P46B,Old,F,24,New,New,30,A,New,8.8
STOT114,P46B,Old,F,24,New,New,30,A,New,9.6
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,8.8
STOT114,P46B,Old,F,24,New,New,30,A,New,10.8
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,9.6
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,9.6
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,9.6
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,9.6
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT114,P46B,Old,F,24,New,New,30,A,New,10.4
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,13.6
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,11.2
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,12
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,12
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,12
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,11.6
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,13.2
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,11.2
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,11.2
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,12.8
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,11.2
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,11.2
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,10.4
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,11.2
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,10.4
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,12
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,10.8
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,8.8
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,10.4
STOT115,L1A,Old,F,0,Old,Old,30,A,Old,12
STOT116,L1B,Old,F,0,New,New,30,A,New,13.6
STOT116,L1B,Old,F,0,New,New,30,A,New,9.2
STOT116,L1B,Old,F,0,New,New,30,A,New,10
STOT116,L1B,Old,F,0,New,New,30,A,New,11.2
STOT116,L1B,Old,F,0,New,New,30,A,New,10
STOT116,L1B,Old,F,0,New,New,30,A,New,10
STOT116,L1B,Old,F,0,New,New,30,A,New,10.8
STOT116,L1B,Old,F,0,New,New,30,A,New,10
STOT116,L1B,Old,F,0,New,New,30,A,New,11.2
STOT116,L1B,Old,F,0,New,New,30,A,New,10.4
STOT116,L1B,Old,F,0,New,New,30,A,New,12.4
STOT116,L1B,Old,F,0,New,New,30,A,New,11.2
STOT116,L1B,Old,F,0,New,New,30,A,New,10.4
STOT116,L1B,Old,F,0,New,New,30,A,New,12
STOT116,L1B,Old,F,0,New,New,30,A,New,10
STOT116,L1B,Old,F,0,New,New,30,A,New,11.2
STOT116,L1B,Old,F,0,New,New,30,A,New,10.4
STOT116,L1B,Old,F,0,New,New,30,A,New,11.2
STOT116,L1B,Old,F,0,New,New,30,A,New,11.2
STOT116,L1B,Old,F,0,New,New,30,A,New,10.8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,10.4
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,7.6
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,7.2
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,7.6
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,9.2
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,9.6
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.4
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,9.6
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.8
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.4
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,9.2
STOT117,L2A,Old,E,0,Old,Old,30,A,Old,8.4
STOT118,L2B,Old,E,0,New,New,30,A,New,8.4
STOT118,L2B,Old,E,0,New,New,30,A,New,7.2
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,7.2
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,8
STOT118,L2B,Old,E,0,New,New,30,A,New,7.2
STOT118,L2B,Old,E,0,New,New,30,A,New,8
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,8
STOT118,L2B,Old,E,0,New,New,30,A,New,8
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,8
STOT118,L2B,Old,E,0,New,New,30,A,New,7.6
STOT118,L2B,Old,E,0,New,New,30,A,New,7.2
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,10.8
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,8.8
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,9.2
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,8.8
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,9.6
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,10
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,11.2
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,10.4
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,11.2
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,10.8
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,11.2
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,12
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,11.2
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,10
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,10.8
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,11.2
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,11.6
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,10.4
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,12
STOT119,L3A,Old,A,0,Old,Old,30,A,Old,10.8
STOT120,L3B,Old,A,0,New,New,30,A,New,16
STOT120,L3B,Old,A,0,New,New,30,A,New,11.6
STOT120,L3B,Old,A,0,New,New,30,A,New,10
STOT120,L3B,Old,A,0,New,New,30,A,New,10.4
STOT120,L3B,Old,A,0,New,New,30,A,New,10.8
STOT120,L3B,Old,A,0,New,New,30,A,New,11.2
STOT120,L3B,Old,A,0,New,New,30,A,New,11.6
STOT120,L3B,Old,A,0,New,New,30,A,New,12.8
STOT120,L3B,Old,A,0,New,New,30,A,New,12
STOT120,L3B,Old,A,0,New,New,30,A,New,13.2
STOT120,L3B,Old,A,0,New,New,30,A,New,12.8
STOT120,L3B,Old,A,0,New,New,30,A,New,12
STOT120,L3B,Old,A,0,New,New,30,A,New,10.4
STOT120,L3B,Old,A,0,New,New,30,A,New,11.2
STOT120,L3B,Old,A,0,New,New,30,A,New,11.6
STOT120,L3B,Old,A,0,New,New,30,A,New,10
STOT120,L3B,Old,A,0,New,New,30,A,New,12
STOT120,L3B,Old,A,0,New,New,30,A,New,12
STOT120,L3B,Old,A,0,New,New,30,A,New,11.2
STOT120,L3B,Old,A,0,New,New,30,A,New,12.8
STOT121,P19A,New,F,24,New,New,30,A,New,9.6
STOT121,P19A,New,F,24,New,New,30,A,New,8
STOT121,P19A,New,F,24,New,New,30,A,New,10
STOT121,P19A,New,F,24,New,New,30,A,New,9.6
STOT121,P19A,New,F,24,New,New,30,A,New,10.4
STOT121,P19A,New,F,24,New,New,30,A,New,10.4
STOT121,P19A,New,F,24,New,New,30,A,New,9.2
STOT121,P19A,New,F,24,New,New,30,A,New,9.6
STOT121,P19A,New,F,24,New,New,30,A,New,8.8
STOT121,P19A,New,F,24,New,New,30,A,New,9.2
STOT121,P19A,New,F,24,New,New,30,A,New,10
STOT121,P19A,New,F,24,New,New,30,A,New,11.2
STOT121,P19A,New,F,24,New,New,30,A,New,9.6
STOT121,P19A,New,F,24,New,New,30,A,New,9.6
STOT121,P19A,New,F,24,New,New,30,A,New,10
STOT121,P19A,New,F,24,New,New,30,A,New,11.2
STOT121,P19A,New,F,24,New,New,30,A,New,12
STOT121,P19A,New,F,24,New,New,30,A,New,8.8
STOT121,P19A,New,F,24,New,New,30,A,New,13.2
STOT121,P19A,New,F,24,New,New,30,A,New,10.8
STOT122,P19B,New,F,24,New,New,30,A,New,10
STOT122,P19B,New,F,24,New,New,30,A,New,12
STOT122,P19B,New,F,24,New,New,30,A,New,11.2
STOT122,P19B,New,F,24,New,New,30,A,New,13.2
STOT122,P19B,New,F,24,New,New,30,A,New,9.6
STOT122,P19B,New,F,24,New,New,30,A,New,11.2
STOT122,P19B,New,F,24,New,New,30,A,New,14.4
STOT122,P19B,New,F,24,New,New,30,A,New,13.6
STOT122,P19B,New,F,24,New,New,30,A,New,13.6
STOT122,P19B,New,F,24,New,New,30,A,New,8
STOT122,P19B,New,F,24,New,New,30,A,New,13.6
STOT122,P19B,New,F,24,New,New,30,A,New,13.6
STOT122,P19B,New,F,24,New,New,30,A,New,12.8
STOT122,P19B,New,F,24,New,New,30,A,New,8.4
STOT122,P19B,New,F,24,New,New,30,A,New,12
STOT122,P19B,New,F,24,New,New,30,A,New,9.6
STOT122,P19B,New,F,24,New,New,30,A,New,9.6
STOT122,P19B,New,F,24,New,New,30,A,New,9.6
STOT122,P19B,New,F,24,New,New,30,A,New,8.8
STOT122,P19B,New,F,24,New,New,30,A,New,9.6
STOT123,P21A,New,F,24,New,New,30,A,New,10.4
STOT123,P21A,New,F,24,New,New,30,A,New,13.6
STOT123,P21A,New,F,24,New,New,30,A,New,9.6
STOT123,P21A,New,F,24,New,New,30,A,New,11.2
STOT123,P21A,New,F,24,New,New,30,A,New,10.4
STOT123,P21A,New,F,24,New,New,30,A,New,10.8
STOT123,P21A,New,F,24,New,New,30,A,New,10.4
STOT123,P21A,New,F,24,New,New,30,A,New,12
STOT123,P21A,New,F,24,New,New,30,A,New,10.4
STOT123,P21A,New,F,24,New,New,30,A,New,10.4
STOT123,P21A,New,F,24,New,New,30,A,New,9.6
STOT123,P21A,New,F,24,New,New,30,A,New,10.4
STOT123,P21A,New,F,24,New,New,30,A,New,9.6
STOT123,P21A,New,F,24,New,New,30,A,New,10.8
STOT123,P21A,New,F,24,New,New,30,A,New,10
STOT123,P21A,New,F,24,New,New,30,A,New,10
STOT123,P21A,New,F,24,New,New,30,A,New,11.2
STOT123,P21A,New,F,24,New,New,30,A,New,8.8
STOT123,P21A,New,F,24,New,New,30,A,New,8.8
STOT123,P21A,New,F,24,New,New,30,A,New,11.2
STOT124,P21B,New,F,24,New,New,30,A,New,9.2
STOT124,P21B,New,F,24,New,New,30,A,New,8.8
STOT124,P21B,New,F,24,New,New,30,A,New,10
STOT124,P21B,New,F,24,New,New,30,A,New,9.6
STOT124,P21B,New,F,24,New,New,30,A,New,10.4
STOT124,P21B,New,F,24,New,New,30,A,New,11.6
STOT124,P21B,New,F,24,New,New,30,A,New,9.6
STOT124,P21B,New,F,24,New,New,30,A,New,10
STOT124,P21B,New,F,24,New,New,30,A,New,11.2
STOT124,P21B,New,F,24,New,New,30,A,New,10.4
STOT124,P21B,New,F,24,New,New,30,A,New,9.6
STOT124,P21B,New,F,24,New,New,30,A,New,10.4
STOT124,P21B,New,F,24,New,New,30,A,New,10
STOT124,P21B,New,F,24,New,New,30,A,New,9.6
STOT124,P21B,New,F,24,New,New,30,A,New,9.6
STOT124,P21B,New,F,24,New,New,30,A,New,10.8
STOT124,P21B,New,F,24,New,New,30,A,New,10.4
STOT124,P21B,New,F,24,New,New,30,A,New,10
STOT124,P21B,New,F,24,New,New,30,A,New,8.8
STOT124,P21B,New,F,24,New,New,30,A,New,11.2
STOT125,P22A,New,F,24,New,New,30,A,New,10
STOT125,P22A,New,F,24,New,New,30,A,New,8
STOT125,P22A,New,F,24,New,New,30,A,New,7.6
STOT125,P22A,New,F,24,New,New,30,A,New,8.8
STOT125,P22A,New,F,24,New,New,30,A,New,8.8
STOT125,P22A,New,F,24,New,New,30,A,New,9.2
STOT125,P22A,New,F,24,New,New,30,A,New,11.2
STOT125,P22A,New,F,24,New,New,30,A,New,8
STOT125,P22A,New,F,24,New,New,30,A,New,10.4
STOT125,P22A,New,F,24,New,New,30,A,New,9.6
STOT125,P22A,New,F,24,New,New,30,A,New,12.4
STOT125,P22A,New,F,24,New,New,30,A,New,13.6
STOT125,P22A,New,F,24,New,New,30,A,New,11.2
STOT125,P22A,New,F,24,New,New,30,A,New,8.8
STOT125,P22A,New,F,24,New,New,30,A,New,8
STOT125,P22A,New,F,24,New,New,30,A,New,12
STOT125,P22A,New,F,24,New,New,30,A,New,8.6
STOT125,P22A,New,F,24,New,New,30,A,New,7.6
STOT125,P22A,New,F,24,New,New,30,A,New,9.6
STOT125,P22A,New,F,24,New,New,30,A,New,8
STOT126,P22B,New,F,24,New,New,30,A,New,9.2
STOT126,P22B,New,F,24,New,New,30,A,New,8
STOT126,P22B,New,F,24,New,New,30,A,New,7.6
STOT126,P22B,New,F,24,New,New,30,A,New,9.6
STOT126,P22B,New,F,24,New,New,30,A,New,7.6
STOT126,P22B,New,F,24,New,New,30,A,New,10.8
STOT126,P22B,New,F,24,New,New,30,A,New,9.6
STOT126,P22B,New,F,24,New,New,30,A,New,11.2
STOT126,P22B,New,F,24,New,New,30,A,New,9.6
STOT126,P22B,New,F,24,New,New,30,A,New,11.2
STOT126,P22B,New,F,24,New,New,30,A,New,9.2
STOT126,P22B,New,F,24,New,New,30,A,New,10.4
STOT126,P22B,New,F,24,New,New,30,A,New,10
STOT126,P22B,New,F,24,New,New,30,A,New,9.6
STOT126,P22B,New,F,24,New,New,30,A,New,9.6
STOT126,P22B,New,F,24,New,New,30,A,New,8.8
STOT126,P22B,New,F,24,New,New,30,A,New,10.8
STOT126,P22B,New,F,24,New,New,30,A,New,14
STOT126,P22B,New,F,24,New,New,30,A,New,9.6
STOT126,P22B,New,F,24,New,New,30,A,New,9.6
STOT127,P23A,New,F,24,New,New,30,A,New,8.8
STOT127,P23A,New,F,24,New,New,30,A,New,12.8
STOT127,P23A,New,F,24,New,New,30,A,New,8.8
STOT127,P23A,New,F,24,New,New,30,A,New,9.6
STOT127,P23A,New,F,24,New,New,30,A,New,9.6
STOT127,P23A,New,F,24,New,New,30,A,New,7.4
STOT127,P23A,New,F,24,New,New,30,A,New,10
STOT127,P23A,New,F,24,New,New,30,A,New,10.4
STOT127,P23A,New,F,24,New,New,30,A,New,8.6
STOT127,P23A,New,F,24,New,New,30,A,New,13.6
STOT127,P23A,New,F,24,New,New,30,A,New,9.6
STOT127,P23A,New,F,24,New,New,30,A,New,11.2
STOT127,P23A,New,F,24,New,New,30,A,New,12
STOT127,P23A,New,F,24,New,New,30,A,New,13.6
STOT127,P23A,New,F,24,New,New,30,A,New,12.8
STOT127,P23A,New,F,24,New,New,30,A,New,11.2
STOT127,P23A,New,F,24,New,New,30,A,New,9.6
STOT127,P23A,New,F,24,New,New,30,A,New,12.4
STOT127,P23A,New,F,24,New,New,30,A,New,9.6
STOT127,P23A,New,F,24,New,New,30,A,New,9.6
STOT128,P23B,New,F,24,New,New,30,A,New,8
STOT128,P23B,New,F,24,New,New,30,A,New,7.6
STOT128,P23B,New,F,24,New,New,30,A,New,12.4
STOT128,P23B,New,F,24,New,New,30,A,New,9.6
STOT128,P23B,New,F,24,New,New,30,A,New,9.2
STOT128,P23B,New,F,24,New,New,30,A,New,8.4
STOT128,P23B,New,F,24,New,New,30,A,New,11.2
STOT128,P23B,New,F,24,New,New,30,A,New,10.8
STOT128,P23B,New,F,24,New,New,30,A,New,10
STOT128,P23B,New,F,24,New,New,30,A,New,8.8
STOT128,P23B,New,F,24,New,New,30,A,New,13.6
STOT128,P23B,New,F,24,New,New,30,A,New,13.2
STOT128,P23B,New,F,24,New,New,30,A,New,9.6
STOT128,P23B,New,F,24,New,New,30,A,New,9.6
STOT128,P23B,New,F,24,New,New,30,A,New,12.8
STOT128,P23B,New,F,24,New,New,30,A,New,9.6
STOT128,P23B,New,F,24,New,New,30,A,New,10.8
STOT128,P23B,New,F,24,New,New,30,A,New,9.2
STOT128,P23B,New,F,24,New,New,30,A,New,10.4
STOT128,P23B,New,F,24,New,New,30,A,New,11.2
STOT129,P24A,New,F,24,New,New,30,A,New,9.6
STOT129,P24A,New,F,24,New,New,30,A,New,9.6
STOT129,P24A,New,F,24,New,New,30,A,New,9.6
STOT129,P24A,New,F,24,New,New,30,A,New,9.6
STOT129,P24A,New,F,24,New,New,30,A,New,7.2
STOT129,P24A,New,F,24,New,New,30,A,New,8.8
STOT129,P24A,New,F,24,New,New,30,A,New,10.8
STOT129,P24A,New,F,24,New,New,30,A,New,10.4
STOT129,P24A,New,F,24,New,New,30,A,New,14.4
STOT129,P24A,New,F,24,New,New,30,A,New,10.4
STOT129,P24A,New,F,24,New,New,30,A,New,10.8
STOT129,P24A,New,F,24,New,New,30,A,New,11.2
STOT129,P24A,New,F,24,New,New,30,A,New,10.4
STOT129,P24A,New,F,24,New,New,30,A,New,8.4
STOT129,P24A,New,F,24,New,New,30,A,New,10.4
STOT129,P24A,New,F,24,New,New,30,A,New,10
STOT129,P24A,New,F,24,New,New,30,A,New,10.4
STOT129,P24A,New,F,24,New,New,30,A,New,9.6
STOT129,P24A,New,F,24,New,New,30,A,New,10.4
STOT129,P24A,New,F,24,New,New,30,A,New,10.4
STOT130,P24B,New,F,24,New,New,30,A,New,10
STOT130,P24B,New,F,24,New,New,30,A,New,10
STOT130,P24B,New,F,24,New,New,30,A,New,10.4
STOT130,P24B,New,F,24,New,New,30,A,New,8.6
STOT130,P24B,New,F,24,New,New,30,A,New,9.2
STOT130,P24B,New,F,24,New,New,30,A,New,8
STOT130,P24B,New,F,24,New,New,30,A,New,14
STOT130,P24B,New,F,24,New,New,30,A,New,10.8
STOT130,P24B,New,F,24,New,New,30,A,New,8.8
STOT130,P24B,New,F,24,New,New,30,A,New,10
STOT130,P24B,New,F,24,New,New,30,A,New,7.6
STOT130,P24B,New,F,24,New,New,30,A,New,11.2
STOT130,P24B,New,F,24,New,New,30,A,New,9.6
STOT130,P24B,New,F,24,New,New,30,A,New,9.6
STOT130,P24B,New,F,24,New,New,30,A,New,24
STOT130,P24B,New,F,24,New,New,30,A,New,9.6
STOT130,P24B,New,F,24,New,New,30,A,New,9.6
STOT130,P24B,New,F,24,New,New,30,A,New,8.6
STOT130,P24B,New,F,24,New,New,30,A,New,24
STOT130,P24B,New,F,24,New,New,30,A,New,10
STOT131,T1,Old,A,0,New,Old,30,A,New,7.2
STOT131,T1,Old,A,0,New,Old,30,A,New,6.8
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT131,T1,Old,A,0,New,Old,30,A,New,8.8
STOT131,T1,Old,A,0,New,Old,30,A,New,7.6
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT131,T1,Old,A,0,New,Old,30,A,New,8.8
STOT131,T1,Old,A,0,New,Old,30,A,New,8.8
STOT131,T1,Old,A,0,New,Old,30,A,New,9.6
STOT131,T1,Old,A,0,New,Old,30,A,New,8.4
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT131,T1,Old,A,0,New,Old,30,A,New,7.6
STOT131,T1,Old,A,0,New,Old,30,A,New,7.6
STOT131,T1,Old,A,0,New,Old,30,A,New,8.4
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT131,T1,Old,A,0,New,Old,30,A,New,8
STOT132,P10A,New,F,24,New,New,30,A,New,9.6
STOT132,P10A,New,F,24,New,New,30,A,New,9.2
STOT132,P10A,New,F,24,New,New,30,A,New,11.2
STOT132,P10A,New,F,24,New,New,30,A,New,12
STOT132,P10A,New,F,24,New,New,30,A,New,10
STOT132,P10A,New,F,24,New,New,30,A,New,12.4
STOT132,P10A,New,F,24,New,New,30,A,New,10
STOT132,P10A,New,F,24,New,New,30,A,New,8.4
STOT132,P10A,New,F,24,New,New,30,A,New,10.4
STOT132,P10A,New,F,24,New,New,30,A,New,9.6
STOT132,P10A,New,F,24,New,New,30,A,New,9.2
STOT132,P10A,New,F,24,New,New,30,A,New,8.8
STOT132,P10A,New,F,24,New,New,30,A,New,9.6
STOT132,P10A,New,F,24,New,New,30,A,New,10
STOT132,P10A,New,F,24,New,New,30,A,New,12
STOT132,P10A,New,F,24,New,New,30,A,New,8.4
STOT132,P10A,New,F,24,New,New,30,A,New,9.6
STOT132,P10A,New,F,24,New,New,30,A,New,9.6
STOT132,P10A,New,F,24,New,New,30,A,New,8.4
STOT132,P10A,New,F,24,New,New,30,A,New,11.2
STOT133,P10B,New,F,24,New,New,30,A,New,8.5
STOT133,P10B,New,F,24,New,New,30,A,New,7.6
STOT133,P10B,New,F,24,New,New,30,A,New,8
STOT133,P10B,New,F,24,New,New,30,A,New,8
STOT133,P10B,New,F,24,New,New,30,A,New,9.2
STOT133,P10B,New,F,24,New,New,30,A,New,8.8
STOT133,P10B,New,F,24,New,New,30,A,New,10
STOT133,P10B,New,F,24,New,New,30,A,New,9.6
STOT133,P10B,New,F,24,New,New,30,A,New,7.4
STOT133,P10B,New,F,24,New,New,30,A,New,7.2
STOT133,P10B,New,F,24,New,New,30,A,New,8
STOT133,P10B,New,F,24,New,New,30,A,New,10
STOT133,P10B,New,F,24,New,New,30,A,New,8.8
STOT133,P10B,New,F,24,New,New,30,A,New,7.6
STOT133,P10B,New,F,24,New,New,30,A,New,9.6
STOT133,P10B,New,F,24,New,New,30,A,New,7.4
STOT133,P10B,New,F,24,New,New,30,A,New,9.6
STOT133,P10B,New,F,24,New,New,30,A,New,9.6
STOT133,P10B,New,F,24,New,New,30,A,New,8
STOT133,P10B,New,F,24,New,New,30,A,New,9.6
STOT134,P17A,New,F,24,New,New,30,A,New,9.2
STOT134,P17A,New,F,24,New,New,30,A,New,9.2
STOT134,P17A,New,F,24,New,New,30,A,New,9.6
STOT134,P17A,New,F,24,New,New,30,A,New,10.8
STOT134,P17A,New,F,24,New,New,30,A,New,8.8
STOT134,P17A,New,F,24,New,New,30,A,New,10.8
STOT134,P17A,New,F,24,New,New,30,A,New,10
STOT134,P17A,New,F,24,New,New,30,A,New,9.6
STOT134,P17A,New,F,24,New,New,30,A,New,8.8
STOT134,P17A,New,F,24,New,New,30,A,New,10.8
STOT134,P17A,New,F,24,New,New,30,A,New,9.2
STOT134,P17A,New,F,24,New,New,30,A,New,9.6
STOT134,P17A,New,F,24,New,New,30,A,New,10.4
STOT134,P17A,New,F,24,New,New,30,A,New,10
STOT134,P17A,New,F,24,New,New,30,A,New,8.4
STOT134,P17A,New,F,24,New,New,30,A,New,10
STOT134,P17A,New,F,24,New,New,30,A,New,8.8
STOT134,P17A,New,F,24,New,New,30,A,New,9.2
STOT134,P17A,New,F,24,New,New,30,A,New,9.2
STOT134,P17A,New,F,24,New,New,30,A,New,10
STOT135,P17B,New,F,24,New,New,30,A,New,10
STOT135,P17B,New,F,24,New,New,30,A,New,7.6
STOT135,P17B,New,F,24,New,New,30,A,New,7.4
STOT135,P17B,New,F,24,New,New,30,A,New,6.8
STOT135,P17B,New,F,24,New,New,30,A,New,7.2
STOT135,P17B,New,F,24,New,New,30,A,New,9.6
STOT135,P17B,New,F,24,New,New,30,A,New,7.4
STOT135,P17B,New,F,24,New,New,30,A,New,8
STOT135,P17B,New,F,24,New,New,30,A,New,8
STOT135,P17B,New,F,24,New,New,30,A,New,8.4
STOT135,P17B,New,F,24,New,New,30,A,New,9.6
STOT135,P17B,New,F,24,New,New,30,A,New,7.6
STOT135,P17B,New,F,24,New,New,30,A,New,9.6
STOT135,P17B,New,F,24,New,New,30,A,New,7.4
STOT135,P17B,New,F,24,New,New,30,A,New,9.2
STOT135,P17B,New,F,24,New,New,30,A,New,7.4
STOT135,P17B,New,F,24,New,New,30,A,New,7.6
STOT135,P17B,New,F,24,New,New,30,A,New,7.8
STOT135,P17B,New,F,24,New,New,30,A,New,8
STOT135,P17B,New,F,24,New,New,30,A,New,8.4
